id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
32200,US,"Once again, this cuvée blends grapes drawn equally from the Ciel du Cheval and Ranch at the End of the Road vineyards on Red Mountain. Imposing minerality underscores a tight, raspberry-flavored wine that seems like it's soaked in liquid rock. A teasing barrel note adds threads of coffee liqueur and dark chocolate to the finish.",La Côte Rousse,93,55.0,Washington,Red Mountain,Columbia Valley,Paul Gregutt,@paulgwine ,Betz Family 2010 La Côte Rousse Syrah (Red Mountain),Syrah,Betz Family
32210,France,"Very jammy in character, this is a soft, ripe wine. It seems almost too ripe, a wine that is rounded without great texture. It will be ready to drink by the end of the year.",Clos des Gatsulards,85,37.0,Burgundy,Santenay,,Roger Voss,@vossroger,Louis Jadot 2011 Clos des Gatsulards  (Santenay),Pinot Noir,Louis Jadot
32201,Italy,"This opens with elegant and finely tuned aromas of wild berry, dried ginger, smoked bacon and dried herb. It is still toasty and young at this point and will benefit from another 5–10 years of cellar aging. The tannins are smooth and polished.",Vigna La Casa,93,94.0,Tuscany,Brunello di Montalcino,,,,Caparzo 2006 Vigna La Casa  (Brunello di Montalcino),Sangiovese Grosso,Caparzo
32202,US,"The Grand Ciel Vineyard seems to be coming into maturity, and this shows impressive depth and complexity. Infused with flavors of rock and light herb,with hints of stem, anise, coffee and cocoa, it nonetheless remains firmly anchored in ripe black cherry and cassis. This could easily be cellared for 10–15 years.",Grand Ciel,93,140.0,Washington,Red Mountain,Columbia Valley,Paul Gregutt,@paulgwine ,DeLille 2008 Grand Ciel Cabernet Sauvignon (Red Mountain),Cabernet Sauvignon,DeLille
32205,US,"This opens with beautiful dark fruit that's thick and voluptuous, tasting of black cherry and cassis, with excellent depth and intensity. It's sleek and supple, yet at the same time deep and polished, with impressive minerality and a note of granite-like rock.",Pheasant Vineyard,93,35.0,Washington,Wahluke Slope,Columbia Valley,Paul Gregutt,@paulgwine ,K Vintners 2009 Pheasant Vineyard Syrah (Wahluke Slope),Syrah,K Vintners
32207,US,"This is rich and dense in blackberry and cherry jam, currant, mocha, anise and smoky cedar flavors. The mountain tannins are strong but refined, and the finish is long and spicy. It's a Bordeaux blend based on Cabernet Sauvignon, but be forewarned: It's high in alcohol.",Stagecoach Vineyard Synchrony,93,90.0,California,Napa Valley,Napa,,,Krupp Brothers 2009 Stagecoach Vineyard Synchrony Red (Napa Valley),Bordeaux-style Red Blend,Krupp Brothers
32211,US,"Ripe peach and floral aromas waft from this sprightly off-dry Riesling. A hint of pressed apple lends a savory feel to the mid palate, but it finishes briskly with a squirt of lemon and lime.",Semi-Dry,85,18.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,McGregor 2012 Semi-Dry Riesling (Finger Lakes),Riesling,McGregor
32215,France,"Lightly tannic, this wine is about red cherry and blueberry fruits, along with hints of banana. Fresh and fruity, it offers a balance of acidity and tannins at the end. Drink now.",Grande QV,85,15.0,Burgundy,Coteaux Bourguignons,,Roger Voss,@vossroger,Vignerons de Bel Air 2013 Grande QV  (Coteaux Bourguignons),Gamay,Vignerons de Bel Air
32217,Italy,"This opens with earthy aromas of tilled soil, underbrush, wet leaves, barnyard and mature black fruit. The muddled palate shows both sweet and bitter sensations of overripe blackberry, tart candied cherry, orange peel, vanilla, espresso and unsweetened cocoa, as well as astringent wood tannins. Panebianco, Vinity.",Siclys,85,30.0,Sicily & Sardinia,Sicilia,,Kerin O’Keefe,@kerinokeefe,Armosa 2008 Siclys Nero d'Avola (Sicilia),Nero d'Avola,Armosa
32220,Italy,"This opens with unusual aromas that recall plastic and wax. The simple palate offers fleeting sensations of tropical fruit, yellow apple and lemon zest.",Irmana,85,13.0,Sicily & Sardinia,Terre Siciliane,,Kerin O’Keefe,@kerinokeefe,Corvo 2013 Irmana Grillo (Terre Siciliane),Grillo,Corvo
32224,US,"Spice and earth tones accent pressed apple and preserved apricot notes in this medium-sweet Riesling. It's demure in fruit concentration, but bright and easy drinking with a shower of tart tangerine acidity on the finish.",Medium-Sweet,85,16.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Rooster Hill 2012 Medium-Sweet Riesling (Finger Lakes),Riesling,Rooster Hill
32223,US,"A whiff of petrol leads off on this oaky, full-figured white, which is creamy and textured with a touch of sweetness on the finish.",Estate Grown,85,35.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Rochioli 2013 Estate Grown Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,Rochioli
32216,US,"The nose on this dry Gewürztraminer is a tad savory with hints of smoke and earth. By contrast, the palate is lavish with pink grapefruit and lychee flavors and a bright, fresh tangerine acidity. Nicely balanced in body and alcohol.",Dry,85,13.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Wagner 2012 Dry Gewürztraminer (Finger Lakes),Gewürztraminer,Wagner
32219,US,"This soft red wine discloses pomegranate fruit and a liberal amount of Mediterranean herbs. It's light and easy-sipping, and should be consumed while young.",Squall Line,85,32.0,Washington,Red Mountain,Columbia Valley,Paul Gregutt,@paulgwine ,Convergence Zone 2011 Squall Line Red (Red Mountain),Red Blend,Convergence Zone
32221,France,"This very fruity wine has light acidity and a fresh, crisp character. It doesn't have great depth, but is attractive now.",Clos Reyssie,85,0,Burgundy,Pouilly-Fuissé,,Roger Voss,@vossroger,Dominique Cornin 2012 Clos Reyssie  (Pouilly-Fuissé),Chardonnay,Dominique Cornin
32225,US,"Earth, smoke and herb tones accent aromas of red berries and cherries on this tart, delicately-framed Bordeaux-style blend. A high proportion of Cabernet Franc lends an herbal, brambly tone to crisp cranberry and sour cherry flavors. Finishes moderately long.",Blackbird,85,22.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Silver Thread 2012 Blackbird Red (Finger Lakes),Bordeaux-style Red Blend,Silver Thread
32254,France,"This wine is made from parcels on steep slopes and produced as the family's flagship wine. At nearly three years old, it has already mellowed into a richly endowed wine, ripe with green fruits, spice and concentrated acidity. There is so much complexity to this finely structured wine that will allow it to age further. Drink from 2019.",Jadis,94,60.0,Loire Valley,Sancerre,,Roger Voss,@vossroger,Henri Bourgeois 2014 Jadis  (Sancerre),Sauvignon Blanc,Henri Bourgeois
32260,US,"From a vineyard in the western hills of the appellation, this wine shows lovely cool-climate characteristics without skimping on body or ripeness, expressing balance and grace. Tightly wound, it leans savory and firm, with clove, tobacco, black licorice and tomato leaf flavors and big tannins that call for further ageing. Enjoy 2023–2033.",Holbrook Mitchell Vineyard,94,50.0,California,Yountville,Napa,Virginie Boone,@vboone,Elyse 2013 Holbrook Mitchell Vineyard Cabernet Sauvignon (Yountville),Cabernet Sauvignon,Elyse
32259,US,"From the fantastic mountain site and blended with 3% Malbec, this wine has a cherry-vanilla nose that leads to a meaty, substantial palate of black pepper, leather and clove flavors. Full-bodied, robust and intense, it's well worth cellaring, to be enjoyed between 2024 and 2034.",Stagecoach Vineyard Select Barrel Reserve,94,175.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Patland 2014 Stagecoach Vineyard Select Barrel Reserve Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Patland
32262,France,"Both dried and baked apple appear enticingly on the nose. A further sniff reveals the appetizing tartness of Cox Orange Pippin apples. The palate is concentrated and gathered around a rich core of fruit: ripe citrus, zesty lemon rind, baked apples. This is dry, yet with every sip you want to dive deeper into that heart of fruit. It is the lemon that forms the fresh but absolutely dry finish. The flavors clearly are evolving: join the journey now or over the coming years. Drink now through 2030.",Comtes d'Eguisheim,93,63.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Leon Beyer 2010 Comtes d'Eguisheim Riesling (Alsace),Riesling,Leon Beyer
32258,US,"In 2016, Tim Malone has cut back on the residual sugar, dropping it down to 12 g/L, meaning the wine is just slightly off dry. The old-vine flavors rock on through, delivering big bursts of honeydew, grapefruit and lime, underscored by minerals. The depth, length and succulent drinkability are sublime.",Medici Vineyard,94,20.0,Oregon,Chehalem Mountains,Willamette Valley,Paul Gregutt,@paulgwine ,Timothy Malone 2016 Medici Vineyard Riesling (Chehalem Mountains),Riesling,Timothy Malone
32261,US,"This wine is produced in microscopic amounts, the result of sourcing grapes from a notoriously difficult-to-farm site. It rewards in flavor: hearty cherry and pomegranate fruit, a crisp, crunchy texture, powerful tannins and oak, and an underlying minerality that presents as elusively as a cloud of fog.",Great Oak Vineyard Suicide Hill,93,60.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Joseph Swan Vineyards 2013 Great Oak Vineyard Suicide Hill Pinot Noir (Russian River Valley),Pinot Noir,Joseph Swan Vineyards
32268,Canada,"A thoroughly dazzling wine that brings focused, complex notes of honey, pineapple and dried apricot. At 266 g/L residual sugar, it's thick, rich and luscious, with the grape's natural acidity carrying the flavors through to a long, lively and lingering finish.",Icewine Niagara Estate,93,80.0,Ontario,Niagara Peninsula,,Sean P. Sullivan,@wawinereport,Inniskillin 2012 Icewine Niagara Estate Riesling (Niagara Peninsula),Riesling,Inniskillin
32257,US,"This wine impresses from first sip. The addition of 20% Viognier adds violet and lilac hints to the nose. Meat and lavender notes highlight its dense midpalate, packed with flavor and gravelly texture, blanketed with tannin and seasoned with white pepper and clove.",Cooley Ranch,94,30.0,California,North Coast,North Coast,Virginie Boone,@vboone,Rodney Strong 2014 Cooley Ranch Syrah (North Coast),Syrah,Rodney Strong
32253,France,"Preserved mandarins are evoked on the nose. The palate continues this rich and luscious but zesty citrus game: tangerine, clementine and orange weave their sweet-tart aromatic course across the palate and into your heart. This has lovely richness but not an ounce of fat. Streamlined Riesling freshness bathes rich late harvest sweetness in bright refreshing light. The zesty finish makes you crave more. Drink now through 2030.",Cuvée Eric,94,55.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Domaines Schlumberger 2014 Cuvée Eric Riesling (Alsace),Riesling,Domaines Schlumberger
32256,France,"A lifted ethereal note of dried hay flowers hits you first. This is followed by generously ripe but very purely drawn fruit: Conference pear, star fruit and white currant. There is concentration on the palate, coupled with a pervasive citric freshness that almost lends this an exotic aspect. You simply want to savor and take another sip. An edge of pleasant bitterness corrals the fruit admirably. The finish is dry, lasting and intriguing.",Zellberg,94,58.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Domaine Ostertag 2015 Zellberg Pinot Gris (Alsace),Pinot Gris,Domaine Ostertag
32264,US,"Densely packed black fruit seasoned with cola and clove defines this robust, full-bodied, mountain wine blended with 8% Malbec. Spicy acidity keeps it fresh and lively in the glass, adding complexity.",Stagecoach Vineyard,93,125.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Patland 2014 Stagecoach Vineyard Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Patland
32255,France,"Lovely freshness rises: pear peel and citrus leaf, grapefruit zest and ripe mirabelle plum. The palate holds the same lusciously ripe notions still in a very tight embrace, bound with the freshest zestiest lemon. Those opposing poles of luscious ripeness and boundless freshness on a dry palate create drama, tension and moreishness. This is clean and invigorating and will gain over the years. Drink now through 2030.",Clos Mathis,94,47.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Domaine Ostertag 2015 Clos Mathis Riesling (Alsace),Riesling,Domaine Ostertag
32263,Australia,"Despite its moderate alcohol level, this comes across as medium to full in body, with a velvet and custard texture that coats the palate with flavors of grilled pineapple, citrus and melon. It's made in a concentrated, opulent style, yet it finishes clean, with lingering notes of citrus. Drink now through 2020.",Robinson,93,55.0,Victoria,Mornington Peninsula,,Joe Czerwinski,@JoeCz,Moorooduc 2013 Robinson Chardonnay (Mornington Peninsula),Chardonnay,Moorooduc
32265,US,"Cody Wright sources his fruit from an A-list of Willamette Valley vineyards, and Shea is right at the top. Cloaked in a milk chocolate shell, this sophisticated wine melds blackberry fruit with flavor-extending streaks of cola and caramel. In scent and finish, there is a slight intriguing hint of pine sap.",Shea Vineyard,93,50.0,Oregon,Willamette Valley,,Paul Gregutt,@paulgwine ,Purple Hands 2015 Shea Vineyard Pinot Noir,Pinot Noir,Purple Hands
32267,US,"This is Tendril's reserve offering, better than ever in 2014. Deeply inscribed flavors of black cherry, cola and espresso come through in a textural, detailed and quite delicious wine. It's the darkest of the winery's Pinots, barrel aged for 16 months and bottle aged for another year prior to release. Toasted nuts, crackers and a dash of salt complete the flavors.",TightRope,93,60.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Tendril 2014 TightRope Pinot Noir (Willamette Valley),Pinot Noir,Tendril
32281,Italy,"Underbrush, tobacco, dark cherry, licorice and grilled herb are just some of the aromas offered by this structured wine. The palate delivers mature black cherry, black pepper, sage and licorice alongside tongue-coating tannins that need time to soften. It hails from a top vineyard site and is an impressive effort from this hot, dry vintage. Drink 2017–2024.",Montestefano Riserva,93,65.0,Piedmont,Barbaresco,,Kerin O’Keefe,@kerinokeefe,Produttori del Barbaresco 2009 Montestefano Riserva  (Barbaresco),Nebbiolo,Produttori del Barbaresco
